    YYYYMMDD      HHMMSS     JULIAN        YEAR      total_column   error       instrument
    20080805       94556    2454684     2008.594008   9.3319e+015   1.5191e+015      1
    20080807       82448    2454686     2008.599318   5.9839e+015   9.7411e+014      1
    20080809      103005    2454688     2008.605021   5.0729e+015   8.2580e+014      1
    20080809      140317    2454688     2008.605425   6.1034e+015   9.9355e+014      1
    20080811       94506    2454690     2008.610400   6.4692e+015   1.0531e+015      1
    20080811      102215    2454690     2008.610470   7.8379e+015   1.2759e+015      1
    20080811      105925    2454690     2008.610541   1.0434e+016   1.6986e+015      1
    20080811      113632    2454690     2008.610611   1.2946e+016   2.1075e+015      1
    20080811      121342    2454690     2008.610682   7.6223e+015   1.2408e+015      1
    20080811      125051    2454690     2008.610752   7.3322e+015   1.1936e+015      1
    20080811      140511    2454690     2008.610893   9.5160e+015   1.5491e+015      1
    20080811      152122    2454690     2008.611038   1.2328e+016   2.0069e+015      1
    20080812       81212    2454691     2008.612956   4.3575e+015   7.0935e+014      1
    20080813      113836    2454692     2008.616080   3.1677e+015   5.1567e+014      1
    20080815       93937    2454694     2008.621318   4.9179e+015   8.0057e+014      1
    20080815      104302    2454694     2008.621439   5.1366e+015   8.3618e+014      1
    20080815      111444    2454694     2008.621499   6.2792e+015   1.0222e+015      1
    20080815      124933    2454694     2008.621679   6.8116e+015   1.1088e+015      1
    20080815      132726    2454694     2008.621751   5.7987e+015   9.4397e+014      1
    20080815      140520    2454694     2008.621823   7.4156e+015   1.2072e+015      1
    20080817      100120    2454696     2008.626824   3.1255e+015   5.0879e+014      1
    20080817      123253    2454696     2008.627112   4.8639e+015   7.9179e+014      1
    20080817      134840    2454696     2008.627255   7.2305e+015   1.1770e+015      1
    20080817      142633    2454696     2008.627327   4.2384e+015   6.8996e+014      1
    20080817      150426    2454696     2008.627399   5.9976e+015   9.7633e+014      1
    20080817      162012    2454696     2008.627543   5.1640e+015   8.4063e+014      1
    20080818       81506    2454697     2008.629355   4.7218e+015   7.6865e+014      1
    20080825       91813    2454704     2008.648600   4.5655e+015   7.4321e+014      1
    20080826       83751    2454705     2008.651256   7.6517e+015   1.2456e+015      1
    20080826       95327    2454705     2008.651399   1.0713e+016   1.7440e+015      1
    20080826      103113    2454705     2008.651471   9.6946e+015   1.5782e+015      1
    20080826      110901    2454705     2008.651543   9.4048e+015   1.5310e+015      1
    20080826      135941    2454705     2008.651866   1.0437e+016   1.6990e+015      1
    20080828      104225    2454707     2008.656957   6.9399e+015   1.1297e+015      1
    20080901      111357    2454711     2008.667945   5.2249e+015   8.5055e+014      1
    20080901      115044    2454711     2008.668015   9.9121e+015   1.6136e+015      1
    20080901      124811    2454711     2008.668124   8.1001e+015   1.3186e+015      1
    20080901      152740    2454711     2008.668427   5.2628e+015   8.5673e+014      1
    20080902      130101    2454712     2008.670881   6.7467e+015   1.0983e+015      1
    20080902      133755    2454712     2008.670951   7.2819e+015   1.1854e+015      1
    20080902      141443    2454712     2008.671021   8.1224e+015   1.3222e+015      1
    20080902      145134    2454712     2008.671091   8.6600e+015   1.4097e+015      1
    20080902      152825    2454712     2008.671160   6.3170e+015   1.0283e+015      1
    20080902      160514    2454712     2008.671230   6.5131e+015   1.0603e+015      1
    20080909      144334    2454719     2008.690201   5.2555e+015   8.5554e+014      1
    20080909      161850    2454719     2008.690382   4.4583e+015   7.2576e+014      1
    20080910      162618    2454720     2008.693128   6.4606e+015   1.0517e+015      1
    20080911      100338    2454721     2008.695134   6.4788e+015   1.0547e+015      1
    20080911      103523    2454721     2008.695195   7.9151e+015   1.2885e+015      1
    20080911      110708    2454721     2008.695255   9.2016e+015   1.4979e+015      1
    20080911      113852    2454721     2008.695315   6.1389e+015   9.9934e+014      1
    20080911      121038    2454721     2008.695375   6.5577e+015   1.0675e+015      1
    20080911      124225    2454721     2008.695436   9.1999e+015   1.4976e+015      1
    20080911      131408    2454721     2008.695496   1.2357e+016   2.0115e+015      1
    20080911      134552    2454721     2008.695556   1.2880e+016   2.0968e+015      1
    20080911      141735    2454721     2008.695616   1.1738e+016   1.9109e+015      1
    20080911      152105    2454721     2008.695737   1.1526e+016   1.8764e+015      1
    20080911      155252    2454721     2008.695797   1.1541e+016   1.8787e+015      1
    20080911      162436    2454721     2008.695857   9.9579e+015   1.6210e+015      1
    20080912       74818    2454722     2008.697610   7.8441e+015   1.2769e+015      1
    20080912       82007    2454722     2008.697670   7.7624e+015   1.2636e+015      1
    20080912       85151    2454722     2008.697730   9.1993e+015   1.4975e+015      1
    20080912       92340    2454722     2008.697791   7.2425e+015   1.1790e+015      1
    20080912       95528    2454722     2008.697851   1.0280e+016   1.6735e+015      1
    20080912      102717    2454722     2008.697912   9.7737e+015   1.5910e+015      1
    20080912      105902    2454722     2008.697972   8.9762e+015   1.4612e+015      1
    20080912      120237    2454722     2008.698092   9.2628e+015   1.5079e+015      1
    20080912      123426    2454722     2008.698153   1.0095e+016   1.6434e+015      1
    20080912      130612    2454722     2008.698213   7.3507e+015   1.1966e+015      1
    20080912      133821    2454722     2008.698274   1.0735e+016   1.7475e+015      1
    20080912      141006    2454722     2008.698334   1.4365e+016   2.3385e+015      1
    20080913      104941    2454723     2008.700686   1.3826e+016   2.2507e+015      1
    20080913      112634    2454723     2008.700756   1.2834e+016   2.0893e+015      1
    20080913      120331    2454723     2008.700826   1.2880e+016   2.0968e+015      1
    20080913      124024    2454723     2008.700896   1.8987e+016   3.0908e+015      1
    20080913      131719    2454723     2008.700966   1.7939e+016   2.9202e+015      1
    20080913      135415    2454723     2008.701036   2.2041e+016   3.5881e+015      1
    20080913      143108    2454723     2008.701106   2.0856e+016   3.3950e+015      1
    20080915      160622    2454725     2008.706752   3.3035e+015   5.3778e+014      1
    20080915      163809    2454725     2008.706812   5.3299e+015   8.6764e+014      1
    20080916      103649    2454726     2008.708859   3.0362e+015   4.9426e+014      1
    20080918       80227    2454728     2008.714030   5.4736e+015   8.9104e+014      1
    20080918       83415    2454728     2008.714090   5.4882e+015   8.9342e+014      1
    20080918      125755    2454728     2008.714591   8.6314e+015   1.4051e+015      1
    20080919       91653    2454729     2008.716904   1.0936e+016   1.7803e+015      1
    20080919       95348    2454729     2008.716974   9.8625e+015   1.6055e+015      1
    20080919      103041    2454729     2008.717044   9.1619e+015   1.4914e+015      1
    20080919      114431    2454729     2008.717184   1.1222e+016   1.8267e+015      1
    20080919      122121    2454729     2008.717254   1.4249e+016   2.3196e+015      1
    20080919      125814    2454729     2008.717324   1.7021e+016   2.7708e+015      1
    20080919      133506    2454729     2008.717394   1.8611e+016   3.0297e+015      1
    20080919      141156    2454729     2008.717463   2.0613e+016   3.3555e+015      1
    20080919      144850    2454729     2008.717533   2.6408e+016   4.2989e+015      1
    20080919      152540    2454729     2008.717603   2.4656e+016   4.0136e+015      1
    20080919      160234    2454729     2008.717673   3.2326e+016   5.2623e+015      1
    20080919      163924    2454729     2008.717743   2.7766e+016   4.5200e+015      1
    20080920       90215    2454730     2008.719608   1.1560e+016   1.8818e+015      1
    20080920       93906    2454730     2008.719678   1.1827e+016   1.9252e+015      1
    20080920      101557    2454730     2008.719748   1.1898e+016   1.9368e+015      1
    20080920      120637    2454730     2008.719958   2.2432e+016   3.6517e+015      1
    20080920      124327    2454730     2008.720028   2.9380e+016   4.7827e+015      1
    20080920      132022    2454730     2008.720098   1.9831e+016   3.2283e+015      1
    20080920      135715    2454730     2008.720168   1.2220e+016   1.9893e+015      1
    20080920      162447    2454730     2008.720448   1.0915e+016   1.7768e+015      1
    20080922      105038    2454732     2008.725278   1.1387e+016   1.8537e+015      1
    20080922      112743    2454732     2008.725349   1.0417e+016   1.6958e+015      1
    20080925       92501    2454735     2008.733312   5.7895e+015   9.4247e+014      1
    20080925      103851    2454735     2008.733453   7.8309e+015   1.2748e+015      1
    20080925      111543    2454735     2008.733523   6.2814e+015   1.0225e+015      1
    20080925      115241    2454735     2008.733593   8.3879e+015   1.3655e+015      1
    20080925      122938    2454735     2008.733663   8.5564e+015   1.3929e+015      1
    20080925      130633    2454735     2008.733733   1.4925e+016   2.4296e+015      1
    20080925      134329    2454735     2008.733803   1.1277e+016   1.8357e+015      1
    20080925      142023    2454735     2008.733873   9.0525e+015   1.4736e+015      1
    20080925      151830    2454735     2008.733983   7.7416e+015   1.2602e+015      1
    20080925      155020    2454735     2008.734044   8.6329e+015   1.4053e+015      1
    20080925      162208    2454735     2008.734104   1.0529e+016   1.7140e+015      1
    20080926      102922    2454736     2008.736167   8.4089e+015   1.3689e+015      1
    20080926      110109    2454736     2008.736227   9.6458e+015   1.5702e+015      1
    20080926      113256    2454736     2008.736287   1.1077e+016   1.8032e+015      1
    20080926      141200    2454736     2008.736589   9.3977e+015   1.5298e+015      1
    20080927       85415    2454737     2008.738719   9.0623e+015   1.4752e+015      1
    20080927       95758    2454737     2008.738839   9.9775e+015   1.6242e+015      1
    20080927      110139    2454737     2008.738960   1.0194e+016   1.6595e+015      1
    20080927      113329    2454737     2008.739021   1.0181e+016   1.6573e+015      1
